stamp,ax,ay,az,gx,gy,gz,px,py,pz,vx,vy,vz,qw,qx,qy,qz,bw_x,bw_y,bw_z,ba_x,ba_y,ba_z
1776087018.643360138,-3.172773500,0.630865170,9.188052863,-0.142981589,0.075525999,0.421214312,4.397372344,-7.131580331,0.061975412,-0.504077790,-0.114953634,-0.070434635,0.076068904,-0.209030599,0.047151186,0.973805163,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.647517443,-3.122249554,0.650112388,9.173617450,-0.162156343,0.060612299,0.411626935,4.395269641,-7.132057433,0.061681618,-0.507492620,-0.114570850,-0.070904107,0.075141502,-0.209136636,0.047028449,0.973860332,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.653353453,-3.090972826,0.621241562,9.171211548,-0.180265844,0.046763860,0.399909019,4.392293343,-7.132724377,0.061265473,-0.512484442,-0.113990829,-0.071708977,0.073860377,-0.209249862,0.046793453,0.973945334,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.657485485,-3.095784630,0.585153029,9.262635830,-0.194114268,0.030784894,0.383930057,4.390168225,-7.133194226,0.060968273,-0.516121937,-0.113427134,-0.072142670,0.072975633,-0.209303583,0.046586607,0.974010398,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.663356781,-3.110220043,0.546658594,9.349248308,-0.201571137,0.013740662,0.365820557,4.387122384,-7.133857109,0.060544317,-0.521414271,-0.112377319,-0.072273679,0.071762829,-0.209337025,0.046248161,0.974109447,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.667354584,-3.124655456,0.515381866,9.390148645,-0.206897467,-0.000107776,0.342384726,4.385030617,-7.134304647,0.060255698,-0.525044410,-0.111514594,-0.072115435,0.070976160,-0.209332372,0.045994316,0.974180099,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.673178434,-3.134279065,0.517787768,9.416613569,-0.213289052,-0.011825686,0.316818386,4.381957449,-7.134950242,0.059836972,-0.530328833,-0.110192996,-0.071681368,0.069897731,-0.209293577,0.045590273,0.974285396,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.677537441,-3.163149891,0.503352355,9.491196536,-0.217550099,-0.020347802,0.284860432,4.379637112,-7.135428374,0.059525731,-0.534288056,-0.109183329,-0.071122280,0.069150146,-0.209246545,0.045261847,0.974364155,0.003322315,0.007395773,-0.005318892,0.051652548,0.011043328,0.019581202
1776087018.683365345,-3.204050228,0.505758257,9.532096873,-0.217550099,-0.022478329,0.253967762,4.374940661,-7.134745529,0.054248728,-0.545948928,-0.100731714,-0.094287406,0.067056408,-0.208352349,0.044183671,0.974751527,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.687410116,-3.252168271,0.460046116,9.560967699,-0.211158514,-0.023543594,0.223075092,4.372725465,-7.135151023,0.053869363,-0.549389159,-0.099771062,-0.093295612,0.066486557,-0.208299999,0.043853106,0.974816677,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.693346739,-3.276227293,0.404710366,9.558561797,-0.204766929,-0.024608860,0.199639276,4.369449600,-7.135738447,0.053320252,-0.554223307,-0.098127367,-0.091695457,0.065732815,-0.208222202,0.043369381,0.974906051,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.697615862,-3.360433869,0.349374616,9.599462134,-0.195179552,-0.019282537,0.179399252,4.367076590,-7.136154430,0.052931585,-0.557485250,-0.096752526,-0.090387288,0.065239553,-0.208171493,0.043028725,0.974965107,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.703347921,-3.473511271,0.313286084,9.645174275,-0.185592175,-0.012890950,0.168746606,4.363869802,-7.136703207,0.052419790,-0.561410291,-0.094723684,-0.088185381,0.064625386,-0.208119779,0.042589980,0.975036313,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.707663059,-3.603429988,0.274791668,9.664421493,-0.172809005,-0.008629892,0.159159228,4.361441820,-7.137108451,0.052043558,-0.563922020,-0.093100601,-0.086192707,0.064188835,-0.208091348,0.042279404,0.975084733,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.713346004,-3.733348705,0.217050016,9.698104123,-0.158960551,-0.003303570,0.159159228,4.358229525,-7.137630969,0.051562398,-0.566581417,-0.090789381,-0.083141742,0.063634460,-0.208065247,0.041905297,0.975142787,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.717633009,-3.834396596,0.212238211,9.693292319,-0.138720527,0.005218546,0.171942398,4.355797236,-7.138016294,0.051211445,-0.568145253,-0.088974613,-0.080587138,0.063209861,-0.208057072,0.041662493,0.975182550,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.723183632,-3.913791368,0.168931972,9.686074612,-0.122741565,0.011610133,0.194312960,4.352639400,-7.138503475,0.050773785,-0.569685930,-0.086566672,-0.077110737,0.062622110,-0.208061384,0.041408577,0.975230363,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.727576733,-3.921009074,0.152090657,9.659609688,-0.107827857,0.012675397,0.218814045,4.350134516,-7.138879372,0.050441081,-0.570686039,-0.084563892,-0.074355434,0.062113426,-0.208068463,0.041251911,0.975268023,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.734583378,-3.935444487,0.142467048,9.654797884,-0.101436272,0.020132247,0.249706715,4.346130760,-7.139460452,0.049935237,-0.572159087,-0.081301322,-0.070034461,0.061214594,-0.208087856,0.041059527,0.975328833,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.737575769,-3.952285802,0.128031635,9.664421493,-0.096109949,0.023328042,0.274207801,4.344417760,-7.139701604,0.049728463,-0.572744681,-0.079875492,-0.068165312,0.060791784,-0.208101617,0.040995013,0.975355056,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.743353128,-3.978750726,0.108784418,9.664421493,-0.092914157,0.025458571,0.300839424,4.341105865,-7.140154847,0.049345277,-0.573763605,-0.077027866,-0.064485679,0.059905650,-0.208131791,0.040898277,0.975407505,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.747663260,-3.973938922,0.113596222,9.674045101,-0.088653095,0.023328042,0.321079433,4.338631309,-7.140482193,0.049073329,-0.574487385,-0.074868054,-0.061704575,0.059196936,-0.208151640,0.040844434,0.975448794,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.753348112,-3.921009074,0.147278853,9.678856906,-0.075869925,0.019066984,0.333862633,4.335362205,-7.140899912,0.048732903,-0.575622896,-0.072090642,-0.058061334,0.058221761,-0.208165439,0.040806246,0.975506139,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.757608414,-3.918603172,0.135249342,9.669233297,-0.062021486,0.018001720,0.345580518,4.332907835,-7.141202655,0.048491241,-0.576582321,-0.070032295,-0.055386817,0.057471595,-0.208167397,0.040810373,0.975550031,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.763178825,-3.856049716,0.116002124,9.628332960,-0.049238313,0.018001720,0.355167896,4.329692275,-7.141584949,0.048191873,-0.577931928,-0.067226201,-0.052098324,0.056469527,-0.208164986,0.040858004,0.975607070,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.767799139,-3.781466748,0.089537201,9.563373601,-0.039650932,0.018001720,0.357298434,4.327019058,-7.141889880,0.047956633,-0.579226129,-0.064769750,-0.049730363,0.055630504,-0.208160812,0.040925507,0.975653333,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.772999763,-3.757407727,0.123219831,9.551344091,-0.035389874,0.020132247,0.357298434,4.324002533,-7.142219504,0.047704186,-0.580836472,-0.061993532,-0.047352837,0.054686984,-0.208157525,0.041019751,0.975703417,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.778630495,-3.771843140,0.135249342,9.512849656,-0.032194078,0.025458571,0.341319472,4.320727138,-7.142560414,0.047444423,-0.582563163,-0.059095523,-0.044913494,0.053689079,-0.208164350,0.041127882,0.975752829,0.003367567,0.007443732,-0.005383787,0.051152041,0.011208033,0.019954530
1776087018.783353567,-3.757407727,0.144872951,9.431048982,-0.030063551,0.031850159,0.324275225,4.317399171,-7.145373910,0.048392091,-0.586222433,-0.069207037,-0.036994404,0.053529528,-0.207858675,0.041560570,0.975808424,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.787480354,-3.690042466,0.183367385,9.351654211,-0.028998286,0.036111213,0.305100471,4.314977527,-7.145655415,0.048241894,-0.587399538,-0.067221295,-0.035796804,0.052868751,-0.207888205,0.041634565,0.975835003,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.793407917,-3.678012955,0.192990994,9.332406993,-0.031128816,0.042502806,0.282729924,4.311490314,-7.146045782,0.048033750,-0.589209776,-0.064491126,-0.034432326,0.051978692,-0.207948522,0.041727313,0.975866005,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.797642708,-3.601024086,0.161714266,9.284288950,-0.033259347,0.053155445,0.247576177,4.308992155,-7.146314633,0.047889555,-0.590616487,-0.062481400,-0.033668187,0.051400528,-0.208011903,0.041777427,0.975880977,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.803349972,-3.615459499,0.144872951,9.313159776,-0.028998286,0.060612299,0.210291922,4.305615551,-7.146663033,0.047699961,-0.592649043,-0.059608532,-0.032771354,0.050721724,-0.208126603,0.041827742,0.975889883,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.807655573,-3.675607053,0.168931972,9.392554547,-0.017280377,0.070199676,0.174072936,4.303060628,-7.146915006,0.047560915,-0.594141238,-0.057435726,-0.031816757,0.050289639,-0.208233416,0.041866938,0.975887778,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.813208580,-3.776654944,0.178555581,9.397366352,0.011481764,0.076591261,0.138919204,4.299756803,-7.147226404,0.047388767,-0.595781799,-0.054719111,-0.030185001,0.049839826,-0.208394094,0.041952803,0.975872869,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.817582369,-3.829584792,0.217050016,9.296318461,0.026395466,0.084048115,0.104830742,4.297148954,-7.147461359,0.047259451,-0.596707703,-0.052718581,-0.028947363,0.049568730,-0.208536194,0.042052009,0.975852051,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.823379755,-3.884920542,0.241109037,9.214517787,0.030656524,0.092570230,0.073938072,4.293687366,-7.147759986,0.047095392,-0.597481395,-0.050302888,-0.027650232,0.049306117,-0.208749699,0.042192128,0.975813658,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.827467442,-4.000403846,0.250732646,9.265041732,0.040243905,0.103222877,0.054763310,4.291244591,-7.147962314,0.046984418,-0.597705771,-0.048690668,-0.026646438,0.049173002,-0.208920806,0.042295016,0.975779301,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.833362341,-4.053333693,0.282009374,9.274665341,0.057288140,0.114940785,0.047306459,4.287721203,-7.148242823,0.046832703,-0.597696541,-0.046479350,-0.024826961,0.049026132,-0.209199438,0.042475107,0.975719170,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.837500811,-4.132728465,0.286821178,9.190458765,0.073267102,0.129854485,0.041980140,4.285248256,-7.148432162,0.046732552,-0.597405795,-0.045022770,-0.023572838,0.048941901,-0.209420801,0.042633455,0.975669005,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.843346119,-4.233776356,0.265168059,9.082193168,0.078593425,0.146898717,0.043045402,4.281759394,-7.148689368,0.046599070,-0.596324632,-0.042981471,-0.022098714,0.048833526,-0.209777735,0.042888462,0.975586577,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.847830534,-4.342041954,0.272385765,8.976333472,0.076462895,0.162877694,0.048371725,4.279088425,-7.148878677,0.046501959,-0.594898565,-0.041448449,-0.021211908,0.048742548,-0.210087171,0.043090899,0.975515617,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.853353500,-4.435872138,0.322909693,8.928215429,0.069006048,0.180987179,0.056893840,4.275809366,-7.149102971,0.046387424,-0.592528055,-0.039773587,-0.020263883,0.048607027,-0.210513959,0.043333606,0.975419617,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.857544184,-4.498425595,0.361404127,8.846414755,0.058353402,0.192705095,0.067546487,4.273330786,-7.149267448,0.046303806,-0.590371961,-0.038723093,-0.019642867,0.048479245,-0.210868287,0.043504999,0.975341808,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.863384247,-4.551355442,0.351780519,8.762208179,0.045570225,0.192705095,0.083525449,4.269893021,-7.149489687,0.046190765,-0.586932173,-0.037385270,-0.019069376,0.048255272,-0.211378661,0.043719492,0.975232842,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.867589474,-4.594661681,0.354186421,8.767019984,0.024264939,0.180987179,0.106961265,4.267430517,-7.149644877,0.046111301,-0.584231320,-0.036423234,-0.018723200,0.048046539,-0.211734020,0.043847145,0.975160327,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.873349667,-4.630750214,0.337345106,8.759802277,0.007220706,0.156486094,0.132527620,4.264076365,-7.149850737,0.046005073,-0.580365974,-0.035053343,-0.018160331,0.047682388,-0.212169412,0.043980569,0.975077556,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.877601385,-4.659621040,0.337345106,8.714090136,-0.018345643,0.120267108,0.157028705,4.261615204,-7.149997567,0.045928647,-0.577358909,-0.034015008,-0.017790430,0.047354928,-0.212427624,0.044043093,0.975034472,0.003341503,0.007464148,-0.005351337,0.051251255,0.010807581,0.019868533
1776087018.883376598,-4.671650551,0.322909693,8.656348484,-0.051368840,0.071264945,0.179399252,4.260352717,-7.153466895,0.046191063,-0.562439837,-0.049263271,-0.015317741,0.047300010,-0.212707873,0.044271036,0.974965715,0.003324773,0.007465209,-0.005326227,0.051685511,0.010420947,0.020042082
1776087018.887559652,-4.616314801,0.334939203,8.675595701,-0.082261510,0.019066984,0.196443483,4.258006390,-7.153670773,0.046127180,-0.559385240,-0.048214766,-0.015225644,0.046871246,-0.212773776,0.044217707,0.974974462,0.003324773,0.007465209,-0.005326227,0.051685511,0.010420947,0.020042082
1776087018.893369198,-4.546543638,0.349374616,8.699654723,-0.113154180,-0.033130974,0.212422445,4.254767831,-7.153946748,0.046038999,-0.555524261,-0.046792693,-0.015131543,0.046216599,-0.212719484,0.044059234,0.975024734,0.003324773,0.007465209,-0.005326227,0.051685511,0.010420947,0.020042082
1776087018.897632599,-4.411813117,0.334939203,8.704466527,-0.133394212,-0.085328937,0.216683507,4.252404581,-7.154143947,0.045974363,-0.553097643,-0.045714828,-0.015189939,0.045708439,-0.212572649,0.043889231,0.975088377,0.003324773,0.007465209,-0.005326227,0.051685511,0.010420947,0.020042082
1776087018.903343201,-4.253023573,0.313286084,8.653942582,-0.158960551,-0.134331107,0.206030861,4.249253469,-7.154400507,0.045886034,-0.550503158,-0.044139040,-0.015745049,0.045029097,-0.212238364,0.043589186,0.975206255,0.003324773,0.007465209,-0.005326227,0.051685511,0.010420947,0.020042082
1776087018.907691002,-4.111075345,0.284415276,8.641913071,-0.190918475,-0.185463801,0.181529775,4.246863210,-7.154589537,0.045815781,-0.549022407,-0.042815655,-0.016571645,0.044540591,-0.211882088,0.043286737,0.975319627,0.003324773,0.007465209,-0.005326227,0.051685511,0.010420947,0.020042082
1776087018.913347721,-4.022056965,0.301256591,8.728525549,-0.216484845,-0.237661764,0.147441328,4.243761269,-7.154826699,0.045718763,-0.547705322,-0.041035690,-0.017730265,0.043974884,-0.211283077,0.042789795,0.975497158,0.003324773,0.007465209,-0.005326227,0.051685511,0.010420947,0.020042082
1776087018.917714357,-3.981156628,0.291632983,8.851226559,-0.232463807,-0.289859712,0.113352865,4.241370991,-7.155002849,0.045640040,-0.547086125,-0.039644219,-0.018326310,0.043606058,-0.210714533,0.042341177,0.975656252,0.003324773,0.007465209,-0.005326227,0.051685511,0.010420947,0.020042082
1776087018.923471928,-3.923414976,0.294038885,8.957086255,-0.229268014,-0.335666090,0.076068603,4.238222232,-7.155225707,0.045533646,-0.546694396,-0.037769491,-0.018631775,0.043222026,-0.209832166,0.041703859,0.975890930,0.003324773,0.007465209,-0.005326227,0.051685511,0.010420947,0.020042082
1776087018.927573681,-3.853643813,0.306068396,8.976333472,-0.219680637,-0.364428222,0.036653817,4.235979807,-7.155377935,0.045457040,-0.546703851,-0.036456340,-0.018720799,0.043031093,-0.209131465,0.041242774,0.976069357,0.003324773,0.007465209,-0.005326227,0.051685511,0.010420947,0.020042082
1776087018.933223724,-3.824772987,0.284415276,9.031669222,-0.202636391,-0.377211392,-0.000630442,4.232890240,-7.155578816,0.045351143,-0.546939968,-0.034651411,-0.018764551,0.042884066,-0.208111572,0.040619125,0.976319936,0.003324773,0.007465209,-0.005326227,0.051685511,0.010420947,0.020042082
1776087018.937554598,-3.810337574,0.296444787,9.144746624,-0.174939513,-0.375080884,-0.025131524,4.230520768,-7.155725842,0.045270442,-0.547283491,-0.033245648,-0.018503468,0.042847185,-0.207318971,0.040173923,0.976508586,0.003324773,0.007465209,-0.005326227,0.051685511,0.010420947,0.020042082
1776087018.943363905,-3.853643813,0.318097888,9.245794515,-0.136590004,-0.359101921,-0.040045228,4.227339909,-7.155913813,0.045165741,-0.547807054,-0.031468029,-0.017542463,0.042872387,-0.206279407,0.039659618,0.976748626,0.003324773,0.007465209,-0.005326227,0.051685511,0.010420947,0.020042082
